,auteurs,url,tags,0,1,2,3,4,5,6
4715,Julie JEAMMAUD,https://www.millenaire3.com/dossiers/cycle-veille-m3-eau-demain-quelle-gestion-durable-pour-quelles-priorites/veille-m3-entre-conflits-et-cooperations-l-eau-comme-bien-commun,Veille M3_Ressources,Veille M3,Ressources,,,,,
4716,Pierre-Alain FOUR,https://www.millenaire3.com/dossiers/2021/incivilites-violences-quand-le-guichet-devient-un-exutoire/Dysfonctionnements-et-accidents-Pour-une-approche-multifactorielle-de-l-analyse-des-risques,Usage_Service public,Usage,Service public,,,,,
4717,Eric CEDIEY,https://www.millenaire3.com/ressources/la-discrimination-un-phenomene-multiforme,Inclusion,Inclusion,,,,,,
4718,Catherine PANASSIER,https://www.millenaire3.com/dossiers/2013/rituels-funeraires-ville-et-cimetieres-archives/Politique-publique-en-matiere-funeraire,Service public,Service public,,,,,,
4719,Arthur GRIMONPONT,https://www.millenaire3.com/dossiers/2023/cycle-veille-m3-famille-entre-foyer-inegalites-et-ecole-de-solidarites-quel-destin-pour-nos-maisonnees/veille-m3-la-famille-digitale-pres-des-yeux-loin-du-caeur,Numérique_Veille M3,Numérique,Veille M3,,,,,
4720,Emile HOOGE,https://www.millenaire3.com/dossiers/2017/tendances-prospectives-economie/L-economie-collaborative,Économie,Économie,,,,,,
4721,Hubert GUILLAUD,https://www.millenaire3.com/ressources/vers-une-innovation-sans-emploi,Solidarité_Travail_Innovation,Solidarité,Travail,Innovation,,,,
4722,Geneviève BERNARDIN,https://www.millenaire3.com/ressources/les-rapports-ville-campagne,Urbanisme,Urbanisme,,,,,,
4727,Boris CHABANEL,https://www.millenaire3.com/dossiers/2015/la-nouvelle-revolution-commerciale-archives/Les-enjeux-territoriaux-de-l-economie-de-proximite,Inclusion_Économie,Inclusion,Économie,,,,,
4730,Serge POUTS-LAJUS,https://www.millenaire3.com/ressources/le-defi-des-politiques-publiques,Numérique_Éducation,Numérique,Éducation,,,,,
4731,Marielle RICHIE-MAGNIER,https://www.millenaire3.com/ressources/le-defi-des-politiques-publiques,Numérique_Éducation,Numérique,Éducation,,,,,
4732,Valérie PUGIN,https://www.millenaire3.com/ressources/L-Ecole-dans-son-rapport-avec-son-environnement-social-et-urbain2,Éducation_Jeunesse,Éducation,Jeunesse,,,,,
4733,Mélissa POUPELLOZ,https://www.millenaire3.com/ressources/L-Ecole-dans-son-rapport-avec-son-environnement-social-et-urbain2,Éducation_Jeunesse,Éducation,Jeunesse,,,,,
4734,Nicolas NOVA,https://www.millenaire3.com/dossiers/veille-m3/veille-m3-mise-en-app-sur-la-nappe-gastronomie-et-optimisation-numerique,Numérique_Veille M3_Ressources,Numérique,Veille M3,Ressources,,,,
4735,Arthur GRIMONPONT,https://www.millenaire3.com/dossiers/2023/la-consommation-de-bio-a-la-croisee-des-chemins/amelie-arnould-carrefour-le-marche-bio-a-encore-du-potentiel-et-il-pourra-rebondir,Biodiversité_Développement durable_Usage,Biodiversité,Développement durable,Usage,,,,
4736,François RIO,https://www.millenaire3.com/ressources/2017/lyon-metropole-etudiante,Cadre de vie_Jeunesse,Cadre de vie,Jeunesse,,,,,
4737,Caroline JANUEL,https://www.millenaire3.com/dossiers/2011/ville-et-handicap-s/Ville-et-handicap-s,Handicap_Inclusion_Innovation,Handicap,Inclusion,Innovation,,,,
4740,David CHEVALLIER,https://www.millenaire3.com/dossiers/2019/sans-abri/CCAS-de-Lyon-Nous-abordons-notre-relation-au-terrain-avec-beaucoup-d-humilite,Solidarité_Inclusion_Pauvreté,Solidarité,Inclusion,Pauvreté,,,,
4743,Dominique CARDON,https://www.millenaire3.com/dossiers/2011/citic-numerique-et-espace-urbain-archives/Carte-vivante-et-experience-de-la-ville,Numérique,Numérique,,,,,,
4744,Nicolas NOVA,https://www.millenaire3.com/dossiers/cycle-veille-m3-reindustrialisation-les-usines-peuvent-elles-devenir-les-fabriques-d-un-futur-desirable/veille-m3-relocaliser-le-numerique-ou-utiliser-le-numerique-pour-reindustrialiser,Veille M3,Veille M3,,,,,,
4745,Cédric POLÈRE,https://www.millenaire3.com/ressources/Le-communautarisme-religieux,Laïcité,Laïcité,,,,,,
4746,Aurélien BOUTAUD,https://www.millenaire3.com/dossiers/veille-m3/veille-m3-l-eau-un-produit-financier-comme-un-autre,Veille M3_Ressources_Économie,Veille M3,Ressources,Économie,,,,
4747,Pierre-Alain FOUR,https://www.millenaire3.com/ressources/lyon-2020-cinema-jeux-video-audio-visuel-media,Valeurs_Patrimoine_Attractivité,Valeurs,Patrimoine,Attractivité,,,,
4748,Caroline JANUEL,https://www.millenaire3.com/dossiers/2022/gestion-des-dechets-decryptage-d-un-debat-de-societe/communication-renouveler-le-discours-public-sur-les-dechets-pour-mieux-sensibiliser,Transition,Transition,,,,,,
4749,Caroline HAMON,https://www.millenaire3.com/dossiers/2022/gestion-des-dechets-decryptage-d-un-debat-de-societe/communication-renouveler-le-discours-public-sur-les-dechets-pour-mieux-sensibiliser,Transition,Transition,,,,,,
4752,Sandra DECELLE,https://www.millenaire3.com/ressources/les-modes-de-gestion-de-l-eau-dans-l-agglomeration-lyonnaise-tous-ensemble-pour-que-l-eau-vive-!,Urbanisme_Service public_Ressources,Urbanisme,Service public,Ressources,,,,
4753,Catherine DEBRAND,https://www.millenaire3.com/dossiers/Modes-de-vie-soutenables/Une-question-de-normes,Transition_Cadre de vie,Transition,Cadre de vie,,,,,
4756,Emile HOOGE,https://www.millenaire3.com/ressources/2020/covid-19-de-l-innovation-par-temps-de-crise,Santé_Innovation,Santé,Innovation,,,,,
4757,Ludovic VIÉVARD,https://www.millenaire3.com/ressources/le-patrimoine-religieux,Patrimoine_Laïcité,Patrimoine,Laïcité,,,,,
4758,Emile HOOGE,https://www.millenaire3.com/ressources/quelle-societe-voulons-nous-a-l-heure-du-numerique,Numérique_Usage,Numérique,Usage,,,,,
4759,Jean-Loup MOLIN,https://www.millenaire3.com/ressources/quelle-societe-voulons-nous-a-l-heure-du-numerique,Numérique_Usage,Numérique,Usage,,,,,
4764,Benjamin LIPPENS,https://www.millenaire3.com/ressources/2021/tolerance-zero-incivilites-et-insecurite-de-s.-roche-20-apres-quelle-re-lecture,Usage_Service public,Usage,Service public,,,,,
4765,Nicolas LEPRÊTRE,https://www.millenaire3.com/dossiers/2020/start-up-entrepreneuriat-innovant-3-3-focus-sur-l-ecosysteme-d-accompagnement/dix-reponses-sur-l-entrepreneuriat-innovant,Entreprise_Innovation,Entreprise,Innovation,,,,,
4766,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,https://www.millenaire3.com/ressources/processus-de-realisation-d-un-immeuble-de-bureau-en-blanc,Entreprise_Économie,Entreprise,Économie,,,,,
4769,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,https://www.millenaire3.com/ressources/agenda-21-dossier-de-presentation-et-de-deliberation-sur-la-mise-en-place-d-un-agenda-21-communautaire,Institution,Institution,,,,,,
4770,Sophie KELLER,https://www.millenaire3.com/dossiers/2019/start-up-entrepreneuriat-innovant-1-3-temoignages-d-entrepreneurs/Entrepreneur-innovant-social-et-solidaire-l-exemple-du-Grap,Innovation_Entreprise,Innovation,Entreprise,,,,,
4771,Caroline JANUEL,https://www.millenaire3.com/dossiers/veille-m3/veille-m3-mangerons-nous-encore-ensemble-demain,Patrimoine_Inclusion_Veille M3,Patrimoine,Inclusion,Veille M3,,,,
4772,Sebastian ROCHE,https://www.millenaire3.com/ressources/2019/les-jeunes-et-la-culture-civique,Citoyenneté_Éducation_Jeunesse,Citoyenneté,Éducation,Jeunesse,,,,
4773,Geoffroy BING,https://www.millenaire3.com/dossiers/2011/ville-et-handicap-s/Handicap-et-innovation,Santé_Handicap_Inclusion_Innovation,Santé,Handicap,Inclusion,Innovation,,,
4774,Alexandre MONNIN,https://www.millenaire3.com/dossiers/2020/veille-m3/veille-m3-sobriete-tradition-faut-il-voir-dans-l-ecologie-contemporaine-une-lutte-contre-le-monde-moderne,Biodiversité_Innovation_Veille M3,Biodiversité,Innovation,Veille M3,,,,
4777,Anouk JORDAN,https://www.millenaire3.com/ressources/2018/aeuvrer-pour-la-sante-au-travail,Santé_Travail,Santé,Travail,,,,,
4778,Caroline JANUEL,https://www.millenaire3.com/dossiers/2019/changement-de-comportements/Comportements-et-technique,Usage_Éducation,Usage,Éducation,,,,,
4779,Nicolas NOVA,https://www.millenaire3.com/ressources/2022/veille-m3-mise-en-app-sur-la-nappe-gastronomie-et-optimisation-numerique,Numérique_Veille M3_Ressources,Numérique,Veille M3,Ressources,,,,
4780,Nicolas NOVA,https://www.millenaire3.com/dossiers/2019/intelligence-artificielle-ia/Les-industries-chinoises-de-l-Intelligence-artificielle,Numérique_Innovation,Numérique,Innovation,,,,,
4783,Manon LOISEL,https://www.millenaire3.com/dossiers/2020/sentiments-d-injustice/Agir-sur-les-sentiments-d-injustice-en-tant-que-collectivite-locale-c-est-possible,Cohésion sociale_Clivages,Cohésion sociale,Clivages,,,,,
4784,Julien CASALS,https://www.millenaire3.com/ressources/2021/commande-publique-responsable-etat-des-lieux-des-pratiques-enjeux-et-freins-rencontres,Transition_Social,Transition,Social,,,,,
4785,Vivienne BOLSIUS,https://www.millenaire3.com/ressources/Amsterdam-les-conditions-de-l-intelligence-urbaine,Urbanisme_Innovation,Urbanisme,Innovation,,,,,
4786,Maaike OSIECK,https://www.millenaire3.com/ressources/Amsterdam-les-conditions-de-l-intelligence-urbaine,Urbanisme_Innovation,Urbanisme,Innovation,,,,,
4787,Pierre MOEGLIN,https://www.millenaire3.com/ressources/changement-de-paradigme-dans-la-formation-cles-pour-un-debat,Éducation,Éducation,,,,,,
4788,Maéva BIGOT,https://www.millenaire3.com/ressources/Comportements-Quand-les-pouvoirs-publics-nous-invitent-a-changer,Transition_Cadre de vie,Transition,Cadre de vie,,,,,
4789,Mélanie GAT,https://www.millenaire3.com/ressources/Comportements-Quand-les-pouvoirs-publics-nous-invitent-a-changer,Transition_Cadre de vie,Transition,Cadre de vie,,,,,
4790,Diane GEFFROY,https://www.millenaire3.com/ressources/Comportements-Quand-les-pouvoirs-publics-nous-invitent-a-changer,Transition_Cadre de vie,Transition,Cadre de vie,,,,,
4791,Stéphane CORDOBES,https://www.millenaire3.com/ressources/comment-la-prospective-territoriale-renouvelle-t-elle-l-action-publique,Prospective_Service public,Prospective,Service public,,,,,
4794,Arthur GRIMONPONT,https://www.millenaire3.com/dossiers/2023/la-consommation-de-bio-a-la-croisee-des-chemins/noe-guiraud-economiste-notre-alimentation-est-un-secteur-rentable-et-dont-le-fonctionnement-est-largement-oriente-pour-produire-du-capital,Biodiversité_Développement durable,Biodiversité,Développement durable,,,,,
4795,Stéphane AUTRAN,https://www.millenaire3.com/ressources/la-communaute-armenienne-de-decines-un-siecle-de-presence-dans-l-agglomeration-de-la-survie-a-l-affirmation-d-une-culture-singuliere,Culture_Inclusion_Cohésion sociale,Culture,Inclusion,Cohésion sociale,,,,
4798,Chris OLIVIER,https://www.millenaire3.com/ressources/l-art-de-mendier,Solidarité_Inclusion_Pauvreté,Solidarité,Inclusion,Pauvreté,,,,
4799,Raymond CURTET,https://www.millenaire3.com/ressources/la-place-du-pont-gabriel-peri-les-avatars-d-un-projet-d-urbanisme-xviiie-xxe,Patrimoine_Urbanisme,Patrimoine,Urbanisme,,,,,
4800,Véronique GRANGER,https://www.millenaire3.com/ressources/les-fleuves-!-que-faire,Biodiversité_Urbanisme,Biodiversité,Urbanisme,,,,,
4801,Aurélien BOUTAUD,https://www.millenaire3.com/dossiers/cycle-veille-m3-souverainete-numerique-quelles-territorialisations-pour-la-toile/veille-m3-impact-carbone-du-numerique-a-l-ere-de-la-5g-un-enjeu-de-souverainete-environnementale-selon-le-hcc,Numérique_Veille M3,Numérique,Veille M3,,,,,
4804,Cédric POLÈRE,https://www.millenaire3.com/ressources/2017/les-populismes,Démocratie,Démocratie,,,,,,
4807,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,https://www.millenaire3.com/ressources/l-offre-et-la-demande-hoteliere-dans-le-grand-lyon,Attractivité_Grand Lyon,Attractivité,Grand Lyon,,,,,
4808,Stéphanie BEAUCHENE,https://www.millenaire3.com/ressources/les-lones-s-exposent,Cadre de vie_Urbanisme_Attractivité,Cadre de vie,Urbanisme,Attractivité,,,,
4809,Philippe DUJARDIN,https://www.millenaire3.com/ressources/2019/tony-garnier-un-architecte-solidariste,Pensées politiques,Pensées politiques,,,,,,
4810,(LMDE) LA MUTUELLE DES ETUDIANTS,https://www.millenaire3.com/ressources/Premiere-enquete-nationale-sur-la-sante-des-etudiants,Santé_Évaluation_Jeunesse,Santé,Évaluation,Jeunesse,,,,
4819,Catherine FORET,https://www.millenaire3.com/dossiers/2021/quelles-modalites-pour-comprendre-l-usager-citoyen/La-concertation-sur-projet-comme-champ-de-bataille-et-processus-politique,Politique de la ville_Usage,Politique de la ville,Usage,,,,,
4820,Aurélien BOUTAUD,https://www.millenaire3.com/dossiers/2023/cycle-veille-m3-famille-entre-foyer-inegalites-et-ecole-de-solidarites-quel-destin-pour-nos-maisonnees/veille-m3-infographie-seul-e-ou-en-menage-l-impact-des-structures-familiales-sur-notre-empreinte-carbone,Développement durable_Veille M3,Développement durable,Veille M3,,,,,
4823,Pierre GROSDEMOUGE,https://www.millenaire3.com/ressources/2015/Les-registres-de-l-implication-civique,Démocratie_Service public,Démocratie,Service public,,,,,
4824,Aurélien BOUTAUD,https://www.millenaire3.com/dossiers/2020/veille-m3/Veille-M3-Impact-carbone-du-numerique-a-l-ere-de-la-5G-un-enjeu-de-souverainete-environnementale-selon-le-HCC,Numérique_Veille M3,Numérique,Veille M3,,,,,
4825,Nicolas NOVA,https://www.millenaire3.com/dossiers/Veille-M3/Veille-M3-Relocaliser-le-numerique-ou-utiliser-le-numerique-pour-reindustrialiser,Veille M3,Veille M3,,,,,,
4828,Julien CASALS,https://www.millenaire3.com/ressources/2014/reconstruire-un-consensus-sur-la-densite,Concertation_Urbanisme_Service public,Concertation,Urbanisme,Service public,,,,
4829,Eddy MAAROUFI,https://www.millenaire3.com/dossiers/2021/cycle-veille-m3-sport-derriere-ce-miroir-de-la-societe-quelles-tendances-a-l-aeuvre/veille-m3-l-olympisme-un-mouvement-un-logo-un-logos-en-mouvement,Sport_Veille M3,Sport,Veille M3,,,,,
4830,Eddy MAAROUFI,https://www.millenaire3.com/dossiers/Commande-Publique-Responsable-un-levier-puissant-de-transition-ecologique-et-sociale/stephanie-despretz-a-propos-du-spar-du-grand-lyon-l-ambition-est-d-aller-plus-loin-que-le-simple-respect-de-la-loi,Transition_Économie_Insertion,Transition,Économie,Insertion,,,,
4831,Nicolas NOVA,https://www.millenaire3.com/dossiers/2017/tendances-prospectives-economie/Nouvelles-frontieres-et-nouvelles-figures-du-numerique,Numérique_Innovation,Numérique,Innovation,,,,,
4832,Julie JEAMMAUD,https://www.millenaire3.com/dossiers/2020/veille-m3/Veille-M3-Entre-Etats-et-Gafam-l-utopie-dechue-d-Internet-un-espace-public-sous-controle,Numérique_Veille M3,Numérique,Veille M3,,,,,
4833,Lucie VERCHERE,https://www.millenaire3.com/dossiers/2022/le-temps-passe-pour-les-politiques-temporelles/acceleration-du-temps-mythe-ou-realite,Temps_Service public,Temps,Service public,,,,,
4834,Marianne CHOUTEAU,https://www.millenaire3.com/ressources/2014/l-ethique-en-consultation,Recherche,Recherche,,,,,,
4835,Caroline JANUEL,https://www.millenaire3.com/ressources/2023/veille-m3-en-a-t-on-vraiment-fini-avec-la-fete,Veille M3,Veille M3,,,,,,
4836,Julien CASALS,https://www.millenaire3.com/ressources/2021/commande-publique-responsable-les-pistes-pour-aller-plus-loin,Économie,Économie,,,,,,
4837,Stéphane AUTRAN,https://www.millenaire3.com/ressources/trevoux-une-capitale-face-a-lyon,Patrimoine,Patrimoine,,,,,,
4838,Aurélien BOUTAUD,https://www.millenaire3.com/ressources/quelle-solidarite-au-xxi-eme-siecle,Solidarité_Travail_Service public_Innovation_Social_Management,Solidarité,Travail,Service public,Innovation,Social,Management,
4839,Arthur GRIMONPONT,https://www.millenaire3.com/dossiers/veille-m3/veille-m3-tiktok-youtube-instagram-ou-est-passee-la-fete-sur-internet,Numérique_Veille M3,Numérique,Veille M3,,,,,
4840,Aurélien BOUTAUD,https://www.millenaire3.com/dossiers/Veille-M3/Veille-M3-Collapsologie-La-collapsologie-ou-l-art-de-voir-le-verre-a-moitie-vide,Prospective_Veille M3,Prospective,Veille M3,,,,,
4841,Aurélien BOUTAUD,https://www.millenaire3.com/ressources/2021/resilience-enseignements-tires-de-dix-demarches-territoriales-francaises-et-europeennes,Transition_Politique de la ville_International,Transition,Politique de la ville,International,,,,
4842,Boris CHABANEL,https://www.millenaire3.com/ressources/2021/resilience-enseignements-tires-de-dix-demarches-territoriales-francaises-et-europeennes,Transition_Politique de la ville_International,Transition,Politique de la ville,International,,,,
4843,Giorgio   DE AMBROGIO,https://www.millenaire3.com/ressources/2021/resilience-enseignements-tires-de-dix-demarches-territoriales-francaises-et-europeennes,Transition_Politique de la ville_International,Transition,Politique de la ville,International,,,,
4846,Béatrice CHARRE,https://www.millenaire3.com/ressources/De-l-interet-des-jardins-et-du-jardinage-pour-l-habitat-social-et-la-sante-psychique,Cadre de vie_Santé_Handicap,Cadre de vie,Santé,Handicap,,,,
4847,Mireille LEMAHIEU,https://www.millenaire3.com/ressources/De-l-interet-des-jardins-et-du-jardinage-pour-l-habitat-social-et-la-sante-psychique,Cadre de vie_Santé_Handicap,Cadre de vie,Santé,Handicap,,,,
4848,Pierre-Alain FOUR,https://www.millenaire3.com/ressources/Le-champ-culturel-est-il-un-univers-en-expansion,Culture,Culture,,,,,,
4849,Boris CHABANEL,https://www.millenaire3.com/dossiers/2016/developper-l-economie-de-proximite/Developper-l-economie-de-proximite-2.-Articuler-economie-exportatrice-et-economie-de-proximite,Économie,Économie,,,,,,
4850,Aurélien BOUTAUD,https://www.millenaire3.com/ressources/la-biodiversite-en-question-s,Biodiversité,Biodiversité,,,,,,
4851,Cécile FÉRÉ,https://www.millenaire3.com/ressources/la-longue-marche-du-droit-a-la-mobilite,Mobilité,Mobilité,,,,,,
4852,Laure BORNAREL,https://www.millenaire3.com/ressources/leon-berard,Santé,Santé,,,,,,
4853,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,https://www.millenaire3.com/ressources/les-publications-scientifiques-lyon-comparee-a-d-autres-metropoles-europeennes,Recherche_International,Recherche,International,,,,,
4858,Boris CHABANEL,https://www.millenaire3.com/dossiers/2019/doctrines-politiques-et-action-publique/Sortir-du-deni-pour-choisir,Valeurs_Démocratie,Valeurs,Démocratie,,,,,
4859,Sylvie  MAURIS-DEMOURIOUX,https://www.millenaire3.com/dossiers/2020/veille-m3/Veille-M3-Collapsologie-La-commune-derniere-utopie-avant-l-effondrement,Prospective_Veille M3,Prospective,Veille M3,,,,,
4860,Pierre-Alain FOUR,https://www.millenaire3.com/dossiers/2023/defile-de-la-biennale-de-la-danse-et-cultures-populaires-quand-les-institutions-s-allient-aux-marges/isabelle-condemine-responsable-de-l-action-culturelle-dans-les-quartiers-pour-le-mecenat-de-la-caisse-des-depots-et-consignations-les-pratique,Cohésion sociale_Culture_Jeunesse,Cohésion sociale,Culture,Jeunesse,,,,
4863,Boris CHABANEL,https://www.millenaire3.com/ressources/Souverainete-economique-relocaliser-pourquoi-et-comment,Santé_Économie,Santé,Économie,,,,,
