,source,target,values
210200,Elise ROCHE,Numérique,1.0
210210,Elise ROCHE,Cadre de vie,1.0
210221,Elise ROCHE,Handicap,1.0
210820,Guillaume SÉCHET,Numérique,1.0
210830,Guillaume SÉCHET,Cadre de vie,1.0
210841,Guillaume SÉCHET,Handicap,1.0
211440,Emilie DEFOORT,Numérique,1.0
211450,Emilie DEFOORT,Cadre de vie,1.0
211461,Emilie DEFOORT,Handicap,1.0
212041,Stéphanie LEFORT-AUCHERE,Culture,1.0
212678,Angela  LANTERI,Climat,4.0
212690,Angela  LANTERI,Cadre de vie,4.0
212732,Angela  LANTERI,Grand Lyon,4.0
213311,Emploi,Julie JEAMMAUD,2.0
213319,Emploi,Caroline JANUEL,1.0
213506,Emploi,Dann METTIDJI,1.0
213927,Christian BROMBERGER,Valeurs,1.0
214066,Christian BROMBERGER,Sport,1.0
214548,Annabelle RICHARD,Économie,2.0
214563,Annabelle RICHARD,Ressources,2.0
215161,Alexis SPIRE,Usage,3.0
215187,Alexis SPIRE,Service public,3.0
215773,Idir CHERIEF,Entreprise,1.0
215822,Idir CHERIEF,Finance,1.0
216403,Andrea REA,Innovation,1.0
216436,Andrea REA,International,1.0
217001,Patrice MARIE,Culture,1.0
217040,Patrice MARIE,Santé,1.0
217638,Natacha GONDRAN,Climat,6.0
217656,Natacha GONDRAN,Biodiversité,6.0
217663,Natacha GONDRAN,Ressources,6.0
218253,Caroline MORICEAU,Entreprise,5.0
218263,Caroline MORICEAU,Innovation,5.0
218873,Laure PERRIN-VIDOZ,Entreprise,5.0
218883,Laure PERRIN-VIDOZ,Innovation,5.0
219523,Martin GUESPEREAU,Ressources,1.0
220143,Julie FABRE,Ressources,1.0
220750,Florence LE NULZEC,Cadre de vie,2.0
220756,Florence LE NULZEC,Biodiversité,1.0
220781,Florence LE NULZEC,Institution,2.0
220791,Florence LE NULZEC,Urbanisme,2.0
220792,Florence LE NULZEC,Grand Lyon,1.0
220795,Florence LE NULZEC,Patrimoine,1.0
221367,Yves CROZET,Valeurs,1.0
221415,Yves CROZET,Patrimoine,1.0
221981,Vincent DUBOIS,Usage,3.0
222007,Vincent DUBOIS,Service public,3.0
222584,Bernard DREANO,Clivages,1.0
223247,Romain BEAUCHER,Service public,2.0
223261,Romain BEAUCHER,Institution,2.0
223852,Sophie DE GAILLARD,Citoyenneté,1.0
223876,Sophie DE GAILLARD,International,1.0
223969,Sophie DE GAILLARD,Concertation,1.0
224487,Patrice AUBERTEL,Service public,1.0
224597,Patrice AUBERTEL,Personnes âgées,1.0
225107,Paul RAVEAUD,Service public,1.0
225217,Paul RAVEAUD,Personnes âgées,1.0
225727,Thérèse SPECTOR,Service public,1.0
225837,Thérèse SPECTOR,Personnes âgées,1.0
226321,Flavie FERCHAUD,Usage,1.0
226323,Flavie FERCHAUD,Innovation,1.0
226371,Flavie FERCHAUD,Urbanisme,1.0
226932,Jean-François TCHERNIA,Travail,1.0
226947,Jean-François TCHERNIA,Valeurs,2.0
227587,Didier VANONI,Service public,1.0
227675,Didier VANONI,Social,1.0
228200,René MORNEX,Santé,1.0
228235,René MORNEX,Patrimoine,1.0
228797,Jean-François DRAPERI,Transition,1.0
228806,Jean-François DRAPERI,Solidarité,1.0
228808,Jean-François DRAPERI,Économie,1.0
228842,Jean-François DRAPERI,Finance,1.0
229420,Bertrand LABASSE,Numérique,1.0
229427,Bertrand LABASSE,Valeurs,3.0
229430,Bertrand LABASSE,Cadre de vie,1.0
229445,Bertrand LABASSE,Éducation,1.0
230063,Philippe BILLET,Ressources,1.0
230643,Alain BATTEGAY,Inclusion,1.0
230678,Alain BATTEGAY,Politique de la ville,1.0
231261,Ludovic ROGUET,Culture,1.0
231907,Philippe CHAUDOIR,Valeurs,1.0
231955,Philippe CHAUDOIR,Patrimoine,1.0
232517,Abdel MOKTARI,Transition,1.0
232526,Abdel MOKTARI,Solidarité,1.0
232528,Abdel MOKTARI,Économie,1.0
233137,Giorgio   DE AMBROGIO,Transition,2.0
233158,Giorgio   DE AMBROGIO,Politique de la ville,2.0
233176,Giorgio   DE AMBROGIO,International,2.0
233780,pôle universitaire de Lyon GIP,Santé,1.0
234388,Paul D.REITER,Économie,1.0
234403,Paul D.REITER,Ressources,1.0
235036,Sheila ROGERS,International,1.0
235041,Sheila ROGERS,Institution,1.0
235603,Jérôme SAINTE,Inclusion,1.0
235630,Jérôme SAINTE,Cadre de vie,1.0
235673,Jérôme SAINTE,Justice,1.0
236223,Leila BOUTAMINE,Inclusion,1.0
236250,Leila BOUTAMINE,Cadre de vie,1.0
236293,Leila BOUTAMINE,Justice,1.0
236870,Bernard MARET,Cadre de vie,1.0
236876,Bernard MARET,Biodiversité,1.0
237505,Jean-Louis BAL,Éducation,1.0
238127,Sylvère ANGOT,Service public,2.0
238141,Sylvère ANGOT,Institution,2.0
238715,François GUERY,Temps,1.0
239367,Brigitte AURIACOMBE,Service public,1.0
239428,Brigitte AURIACOMBE,Management,1.0
240011,Mathieu BOSTYN,Urbanisme,1.0
240631,Henry GEORGE,Urbanisme,1.0
241220,Thierry BRUHAT,Santé,1.0
241820,Jean-Philippe CLEMENT,Numérique,1.0
241823,Jean-Philippe CLEMENT,Innovation,1.0
241871,Jean-Philippe CLEMENT,Urbanisme,1.0
242463,Paul MICHELET,Ressources,1.0
242481,Paul MICHELET,Institution,1.0
243085,Danielle BILLY-ROUIS,Éducation,1.0
243677,Richard CANTIN,Transition,1.0
243690,Richard CANTIN,Cadre de vie,1.0
243731,Richard CANTIN,Urbanisme,1.0
244308,Magali TALANDIER,Économie,2.0
244935,Richard TOMLINS,Cohésion sociale,1.0
244956,Richard TOMLINS,International,1.0
245552,Beate COLLET,Citoyenneté,1.0
245613,Beate COLLET,Démocratie,1.0
246160,Dominique CARDON,Numérique,3.0
246161,Dominique CARDON,Usage,1.0
246211,Dominique CARDON,Urbanisme,1.0
246788, Nicole GOLANCZYK,Économie,1.0
246816, Nicole GOLANCZYK,International,1.0
246832, Nicole GOLANCZYK,Grand Lyon,1.0
246836, Nicole GOLANCZYK,Attractivité,1.0
247425,Clément RENAUD,Éducation,3.0
247438,Clément RENAUD,Jeunesse,3.0
248056,Charlotte RECOQUILLON,International,1.0
248071,Charlotte RECOQUILLON,Urbanisme,1.0
248637,Gabrielle FACK,Transition,1.0
248638,Gabrielle FACK,Climat,1.0
249255,Guillaume POITRINAL,Temps,1.0
249268,Guillaume POITRINAL,Économie,1.0
249875,Camille PERRET,Temps,3.0
249931,Camille PERRET,Urbanisme,3.0
250507,Georges DECOURT,Valeurs,2.0
250553,Georges DECOURT,Justice,1.0
251117,Pierre MICHEL,Transition,1.0
251171,Pierre MICHEL,Urbanisme,1.0
251747,Philippe JARREAU,Valeurs,1.0
251795,Philippe JARREAU,Patrimoine,1.0
252375,Pierre MARGOT-CATTIN,Cohésion sociale,1.0
252381,Pierre MARGOT-CATTIN,Handicap,1.0
252975,Benoît MEYRONIN,Temps,1.0
252980,Benoît MEYRONIN,Numérique,1.0
253021,Benoît MEYRONIN,Institution,1.0
253031,Benoît MEYRONIN,Urbanisme,1.0
253606,Camille GUEZENNEC,Solidarité,1.0
253608,Camille GUEZENNEC,Économie,1.0
253642,Camille GUEZENNEC,Finance,1.0
254226,Guillaume MALOCHET,Solidarité,1.0
254228,Guillaume MALOCHET,Économie,1.0
254262,Guillaume MALOCHET,Finance,1.0
254837,Philippe MEIRIEU,Transition,1.0
254865,Philippe MEIRIEU,Éducation,2.0
255511,Jean-Paul DUMONTIER,Urbanisme,1.0
255515,Jean-Paul DUMONTIER,Patrimoine,1.0
256086,Martin VANIER,Solidarité,2.0
256107,Martin VANIER,Service public,1.0
256121,Martin VANIER,Institution,1.0
256132,Martin VANIER,Grand Lyon,1.0
256720,Jean NORMAND,Santé,1.0
256755,Jean NORMAND,Patrimoine,1.0
257321,Clara PERRIN,Usage,2.0
257457,Clara PERRIN,Personnes âgées,2.0
257937,Diego MERMOUD-PLAZA,Transition,1.0
257947,Diego MERMOUD-PLAZA,Valeurs,1.0
258007,Diego MERMOUD-PLAZA,Développement durable,1.0
258557,Stephan UTZ,Transition,1.0
258567,Stephan UTZ,Valeurs,1.0
258627,Stephan UTZ,Développement durable,1.0
259163,Patrick SIMON,Inclusion,1.0
259195,Patrick SIMON,Cohésion sociale,1.0
259228,Patrick SIMON,Laïcité,1.0
259855,Jean-Claude BARTHEZ,Patrimoine,2.0
260443,François GRETHER,Ressources,1.0
260471,François GRETHER,Urbanisme,1.0
261041,Bruno CARBONNET,Usage,2.0
261067,Bruno CARBONNET,Service public,2.0
261661,Julia GUDEFIN,Usage,1.0
261683,Julia GUDEFIN,Ressources,1.0
261687,Julia GUDEFIN,Service public,1.0
262324,Philippe AIGRAIN,Pensées politiques,1.0
262883,François DUBET,Inclusion,1.0
262907,François DUBET,Valeurs,1.0
262915,François DUBET,Cohésion sociale,1.0
262925,François DUBET,Éducation,1.0
263550,Kim SAKHO,Genre,5.0
264163,Hervé CHAYGNEAUD-DUPUY,Ressources,3.0
264192,Hervé CHAYGNEAUD-DUPUY,Grand Lyon,3.0
264207,Hervé CHAYGNEAUD-DUPUY,Développement durable,3.0
264766,Cyria EMELIANOFF,Solidarité,1.0
264785,Cyria EMELIANOFF,Éducation,1.0
265363,Hans WERDMÖLDER,Inclusion,1.0
265416,Hans WERDMÖLDER,International,1.0
265992,Hubert GUILLAUD,Travail,1.0
266003,Hubert GUILLAUD,Innovation,3.0
266006,Hubert GUILLAUD,Solidarité,1.0
266027,Hubert GUILLAUD,Service public,2.0
266064,Hubert GUILLAUD,Data,2.0
266623,Manon MOLINS,Innovation,2.0
266647,Manon MOLINS,Service public,2.0
266684,Manon MOLINS,Data,2.0
267243,Marine ALBAREDE,Innovation,2.0
267267,Marine ALBAREDE,Service public,2.0
267304,Marine ALBAREDE,Data,2.0
267896,Céline ROZENBLAT,International,1.0
267916,Céline ROZENBLAT,Attractivité,2.0
268516,Patricia CICILLE,International,1.0
268536,Patricia CICILLE,Attractivité,1.0
269156,Laurent ARON,Attractivité,1.0
269703,Abdellatif CHAOUITE,Inclusion,1.0
269726,Abdellatif CHAOUITE,Solidarité,1.0
269735,Abdellatif CHAOUITE,Cohésion sociale,1.0
269857,Abdellatif CHAOUITE,Personnes âgées,1.0
270346,Nicolas DUVOUX,Solidarité,1.0
270455,Nicolas DUVOUX,Social,1.0
270953,Étienne RODIN,Entreprise,1.0
270968,Étienne RODIN,Économie,1.0
271577,André MICOUD,Transition,1.0
271596,André MICOUD,Biodiversité,1.0
271616,André MICOUD,International,1.0
271628,André MICOUD,Laïcité,1.0
272192,Elisabeth PERROT,Travail,1.0
272200,Elisabeth PERROT,Numérique,1.0
272210,Elisabeth PERROT,Cadre de vie,1.0
272236,Elisabeth PERROT,International,1.0
272238,Elisabeth PERROT,Jeunesse,1.0
272251,Elisabeth PERROT,Urbanisme,1.0
272821,Anne FORNEROD,Usage,2.0
272823,Anne FORNEROD,Innovation,2.0
272845,Anne FORNEROD,Éducation,2.0
272847,Anne FORNEROD,Service public,2.0
272868,Anne FORNEROD,Laïcité,2.0
273441,Frédéric BERTRAND,Usage,2.0
273467,Frédéric BERTRAND,Service public,2.0
274066,Hélène REIGNER,Solidarité,1.0
274143,Hélène REIGNER,Recherche,1.0
274705,Aldo NAOURI,Éducation,1.0
274718,Aldo NAOURI,Jeunesse,1.0
275292,John WRENCH,Travail,1.0
275336,John WRENCH,International,1.0
275353,John WRENCH,Justice,1.0
275956,Thierry THEURILLAT,International,1.0
275962,Thierry THEURILLAT,Finance,1.0
276563,Robert JONAC,Ressources,1.0
276595,Robert JONAC,Patrimoine,1.0
277175,Adelina MIRANDA,Cohésion sociale,1.0
277196,Adelina MIRANDA,International,1.0
277816,Surrendra SANTOKHI,International,1.0
277824,Surrendra SANTOKHI,Pensées politiques,1.0
278406,Valérie BUTHION,Solidarité,1.0
278420,Valérie BUTHION,Santé,1.0
279043,Gilles BROCARD,Ressources,1.0
279638,Chris BEYER,Climat,1.0
279650,Chris BEYER,Cadre de vie,1.0
280258,Emilie RICHARD,Climat,1.0
280270,Emilie RICHARD,Cadre de vie,1.0
280878,Dominique ROYOUX,Climat,1.0
280890,Dominique ROYOUX,Cadre de vie,1.0
281497,Vincent BERTHET,Transition,1.0
281498,Vincent BERTHET,Climat,1.0
282121,Astrid HOPFENSITZ,Usage,2.0
282750,Jaques-Antoine MALAREWICZ,Cadre de vie,1.0
282756,Jaques-Antoine MALAREWICZ,Biodiversité,1.0
283370,Thomas FAILLEBIN,Cadre de vie,1.0
283411,Thomas FAILLEBIN,Urbanisme,1.0
284005,Guy POUZARD,Éducation,1.0
284006,Guy POUZARD,Mobilité,1.0
284601,Philippe STEINER,Usage,1.0
284642,Philippe STEINER,Finance,1.0
285227,Sociovision COFREMCA,Valeurs,1.0
285860,Marie-Elizabeth NICOLEAU,Santé,1.0
285891,Marie-Elizabeth NICOLEAU,Urbanisme,1.0
286480,Alain BENINI,Santé,1.0
286511,Alain BENINI,Urbanisme,1.0
287105,Mélissa POUPELLOZ,Éducation,2.0
287118,Mélissa POUPELLOZ,Jeunesse,2.0
287718,Lila COMBE,Politique de la ville,1.0
287751,Lila COMBE,Urbanisme,1.0
288303,Anna Paula BEJA HORTA,Inclusion,1.0
288326,Anna Paula BEJA HORTA,Solidarité,1.0
288356,Anna Paula BEJA HORTA,International,1.0
288923,Joana MIRANDA,Inclusion,1.0
288946,Joana MIRANDA,Solidarité,1.0
288976,Joana MIRANDA,International,1.0
289581,Luciano LOIACONO-CLOUET,Handicap,1.0
289596,Luciano LOIACONO-CLOUET,International,1.0
290161,Michel COTE,Culture,1.0
290235,Michel COTE,Patrimoine,1.0
290798,Antoine ROYER,Climat,4.0
290810,Antoine ROYER,Cadre de vie,4.0
290852,Antoine ROYER,Grand Lyon,4.0
291440,Pascal BEAU,Santé,1.0
292064,Philippe DURANCE,Prospective,2.0
292685,Pierre BORDELEAU,Éducation,1.0
293436,Philippe GOUJON,Sécurité,1.0
293912,Pablo JENSEN,Citoyenneté,1.0
293923,Pablo JENSEN,Ressources,1.0
293983,Pablo JENSEN,Recherche,2.0
294503,Jean-Stephan CLERC,Inclusion,1.0
294526,Jean-Stephan CLERC,Solidarité,1.0
294556,Jean-Stephan CLERC,International,1.0
295123,Pierre MICHEL_,Inclusion,1.0
295146,Pierre MICHEL_,Solidarité,1.0
295165,Pierre MICHEL_,Éducation,1.0
295176,Pierre MICHEL_,International,1.0
295192,Pierre MICHEL_,Grand Lyon,1.0
295196,Pierre MICHEL_,Attractivité,1.0
295796,Antoine FLEURY,International,1.0
295811,Antoine FLEURY,Urbanisme,1.0
296377,Noé DELARGILLIÈRE,Transition,2.0
296390,Noé DELARGILLIÈRE,Cadre de vie,2.0
297010,Matias GOMEZ,Cadre de vie,1.0
297051,Matias GOMEZ,Urbanisme,1.0
297626,Philippe ESTÈBE,Solidarité,1.0
297638,Philippe ESTÈBE,Politique de la ville,1.0
298313,Marc GUILLAUME,Démocratie,1.0
298857,Kamil HAJJI,Transition,3.0
298870,Kamil HAJJI,Cadre de vie,3.0
299008,Kamil HAJJI,Habitat,3.0
299505,"""Association Nationale DES DIRECTEURS DE LEDUCATION DES VILLES DE FRANCE""",Éducation,1.0
300106,Deborah GALIMBERTI,Solidarité,1.0
300108,Deborah GALIMBERTI,Économie,1.0
300136,Deborah GALIMBERTI,International,1.0
300142,Deborah GALIMBERTI,Finance,1.0
300727,Jean-Marie AUZIAS,Valeurs,1.0
300761,Jean-Marie AUZIAS,Institution,2.0
300772,Jean-Marie AUZIAS,Grand Lyon,2.0
300775,Jean-Marie AUZIAS,Patrimoine,1.0
301337,Olivier MARTEL,Transition,2.0
301365,Olivier MARTEL,Éducation,2.0
301970,Anne PINCHART,Cadre de vie,2.0
301976,Anne PINCHART,Biodiversité,2.0
302596,Jean-Louis MICHELOT,Biodiversité,1.0
302603,Jean-Louis MICHELOT,Ressources,1.0
303255,Marie-Clotilde MEILLERAND,Patrimoine,1.0
303817,Fanny VIRY,Transition,1.0
303832,Fanny VIRY,Citoyenneté,1.0
303847,Fanny VIRY,Service public,1.0
303893,Fanny VIRY,Démocratie,1.0
304465,Alain BOURGAREL,Éducation,1.0
305053,Alice TAGGER,Entreprise,1.0
305087,Alice TAGGER,Service public,1.0
305148,Alice TAGGER,Management,1.0
305681,Olivier OULLIER,Usage,2.0
305707,Olivier OULLIER,Service public,2.0
305729,Olivier OULLIER,Évaluation,2.0
306303,Vivienne BOLSIUS,Innovation,2.0
306351,Vivienne BOLSIUS,Urbanisme,2.0
306923,Maaike OSIECK,Innovation,2.0
306971,Maaike OSIECK,Urbanisme,2.0
307565,André GIORDAN,Éducation,1.0
308176,Marc CHAMBOLLE,Biodiversité,1.0
308183,Marc CHAMBOLLE,Ressources,1.0
308800,Marc JEANNEROD,Santé,1.0
308805,Marc JEANNEROD,Éducation,1.0
309395,Jean-Michel DELEUIL,Temps,1.0
310003,Laura DESMARIS,Inclusion,1.0
310032,Laura DESMARIS,Citoyenneté,1.0
310623,Marc URHY,Inclusion,1.0
310652,Marc URHY,Citoyenneté,1.0
311280,Jean-Paul ARVEILLER,Santé,1.0
311891,Logistique,Julie JEAMMAUD,1.0
312086,Logistique,Dann METTIDJI,2.0
312495,Edmond HERVÉ,Temps,1.0
312536,Edmond HERVÉ,International,1.0
313161,Gérard BERTOLINI,Institution,1.0
313788,Bétoule FEKKAR-LAMBIOTTE,Laïcité,1.0
314372,Gérard SOUSI,Citoyenneté,1.0
314402,Gérard SOUSI,Finance,1.0
314987,Gérard DEFOIS,Valeurs,1.0
315028,Gérard DEFOIS,Laïcité,1.0
315032,Gérard DEFOIS,Grand Lyon,1.0
315606,Rémi DORMOIS,Solidarité,1.0
315642,Rémi DORMOIS,Finance,1.0
316272,Marie-France ANTONA,Grand Lyon,1.0
316275,Marie-France ANTONA,Patrimoine,1.0
316850,Antoine BAILLY,Cadre de vie,1.0
316860,Antoine BAILLY,Santé,1.0
317470,Paul MOREAU,Cadre de vie,1.0
318075,Sophie BOISSARD,Temps,1.0
318107,Sophie BOISSARD,Service public,1.0
318736,Eurocités  EDURC,International,1.0
318741,Eurocités  EDURC,Institution,1.0
319303,Mohamed Chérif FERJANI,Inclusion,1.0
319356,Mohamed Chérif FERJANI,International,1.0
319368,Mohamed Chérif FERJANI,Laïcité,2.0
319981,Gilbert CETTE,Institution,1.0
320608,Jocelyne CESARI,Laïcité,1.0
321161,Denis CERCLET,Culture,1.0
321190,Denis CERCLET,Cadre de vie,1.0
321235,Denis CERCLET,Patrimoine,1.0
321841,Frédérique BRUYAS,Institution,1.0
321929,Frédérique BRUYAS,Concertation,1.0
322461,Bernard PELLECUER,Institution,1.0
322549,Bernard PELLECUER,Concertation,1.0
323041,Robert REVAT,Usage,2.0
323067,Robert REVAT,Service public,2.0
323816,Éric HEILMANN,Sécurité,1.0
324307,Benjamin BADIA,Service public,1.0
324892,Patrick DESCHAMPS,Travail,1.0
324930,Patrick DESCHAMPS,Genre,1.0
325528,Marie-Amandine VERMILLON,Économie,1.0
325543,Marie-Amandine VERMILLON,Ressources,1.0
325547,Marie-Amandine VERMILLON,Service public,1.0
326195,Olivier BLEYS,Patrimoine,1.0
326758,Siegfried Zhiqiang WU,Climat,1.0
326770,Siegfried Zhiqiang WU,Cadre de vie,1.0
326783,Siegfried Zhiqiang WU,Ressources,1.0
326811,Siegfried Zhiqiang WU,Urbanisme,1.0
327517, INSEE - RHÔNE-ALPES ,Personnes âgées,1.0
328010,Marianne GUEROIS,Cadre de vie,1.0
328051,Marianne GUEROIS,Urbanisme,1.0
328630,Fabien PAULUS,Cadre de vie,1.0
328671,Fabien PAULUS,Urbanisme,1.0
329223,Enrico ALLASINO,Inclusion,1.0
329276,Enrico ALLASINO,International,1.0
329843,Elinor KELLY,Inclusion,1.0
329875,Elinor KELLY,Cohésion sociale,1.0
329896,Elinor KELLY,International,1.0
330521,COSF -  COMITÉ OLYMPIQUE SPORTIF FRANÇAIS,Institution,1.0
330626,COSF -  COMITÉ OLYMPIQUE SPORTIF FRANÇAIS,Sport,1.0
331144,Joël GOMBIN,Pensées politiques,1.0
331173,Joël GOMBIN,Démocratie,1.0
331248,Joël GOMBIN,Habitat,1.0
331764,Diane THIERRY,Pensées politiques,1.0
331793,Diane THIERRY,Démocratie,1.0
331868,Diane THIERRY,Habitat,1.0
332356,Yves CHALAS,Biodiversité,1.0
332391,Yves CHALAS,Urbanisme,1.0
332976,Vinciane DESPRET,Biodiversité,1.0
333605,Claire BÉLISLE,Éducation,1.0
334356,Sophie BODY-GENDROT,Sécurité,2.0
334976,Serge BRUNEAU,Sécurité,1.0
335452,Luc FARALDI,Citoyenneté,1.0
335513,Luc FARALDI,Démocratie,1.0
336053,Delphine SCIARRINO,Entreprise,1.0
336143,Delphine SCIARRINO,Recherche,1.0
336673,Ludivine SCIARRINO,Entreprise,1.0
336763,Ludivine SCIARRINO,Recherche,1.0
337310,Nicolas SOULIER,Cadre de vie,1.0
337326,Nicolas SOULIER,Mobilité,1.0
337351,Nicolas SOULIER,Urbanisme,1.0
337456,Nicolas SOULIER,Sécurité,1.0
337927,Pierre WINICKI,Valeurs,1.0
337969,Pierre WINICKI,Évaluation,1.0
338540,Diane SAMAMA,Numérique,1.0
339160,Roland JOUVENT,Numérique,1.0
339775,Claude BREVAN,Temps,1.0
339798,Claude BREVAN,Politique de la ville,1.0
340395,Dominique LAROUSSE,Temps,1.0
340418,Dominique LAROUSSE,Politique de la ville,1.0
341093,Catherine TRAUTMANN,Démocratie,1.0
341665,Luc BAPTISTE,Éducation,1.0
342280,Anne-Sophie CLEMENÇON,Santé,1.0
342311,Anne-Sophie CLEMENÇON,Urbanisme,1.0
342886,Jean-Michel BONVIN,Solidarité,1.0
343507,Olivier GALLAND,Valeurs,1.0
343538,Olivier GALLAND,Jeunesse,1.0
344126,Anne-Cécile RAGOT,Solidarité,1.0
344128,Anne-Cécile RAGOT,Économie,1.0
344725,Patrice RAYMOND,Pauvreté,1.0
344746,Patrice RAYMOND,Solidarité,1.0
344748,Patrice RAYMOND,Économie,1.0
344781,Patrice RAYMOND,Institution,1.0
345343,"""Groupe dInitiatives Pour lIntégration dans la Ville GIPIV""",Inclusion,2.0
345352,"""Groupe dInitiatives Pour lIntégration dans la Ville GIPIV""",Travail,1.0
345366,"""Groupe dInitiatives Pour lIntégration dans la Ville GIPIV""",Solidarité,1.0
345378,"""Groupe dInitiatives Pour lIntégration dans la Ville GIPIV""",Politique de la ville,1.0
345394,"""Groupe dInitiatives Pour lIntégration dans la Ville GIPIV""",Insertion,1.0
345975,Cyrille HARPET,Temps,1.0
346615,Olivier CHAVANON,Cohésion sociale,1.0
346648,Olivier CHAVANON,Laïcité,1.0
347276, LA MAISON DU FLEUVE RHÔNE,Attractivité,1.0
347847,Kamla CHOWDHRY,Valeurs,1.0
348461,Pascal BAVOUX,Usage,1.0
348470,Pascal BAVOUX,Cadre de vie,1.0
348511,Pascal BAVOUX,Urbanisme,1.0
349153,Jean-Michel FOURNIAU,Démocratie,1.0
349209,Jean-Michel FOURNIAU,Concertation,1.0
349707,Jérôme BINDE,Valeurs,1.0
349725,Jérôme BINDE,Éducation,1.0
350336,Dominique LESTEL,Biodiversité,1.0
350932,Jean BOISSONNAT,Travail,1.0
351553,Didier LIVIO,Entreprise,1.0
351555,Didier LIVIO,Temps,1.0
352206,Marine DOUCHY,Mobilité,1.0
352216,Marine DOUCHY,International,1.0
352231,Marine DOUCHY,Urbanisme,1.0
352826,Elina LUMBROSO,Mobilité,1.0
352836,Elina LUMBROSO,International,1.0
352851,Elina LUMBROSO,Urbanisme,1.0
353446,Marina VALENTE,Mobilité,1.0
353456,Marina VALENTE,International,1.0
353471,Marina VALENTE,Urbanisme,1.0
354041,Gaëtan BRISEPIERRE,Usage,1.0
354091,Gaëtan BRISEPIERRE,Urbanisme,1.0
354661,Catherine GRANDCLEMENT,Usage,1.0
354711,Catherine GRANDCLEMENT,Urbanisme,1.0
355281,Vincent RENAULD,Usage,1.0
355331,Vincent RENAULD,Urbanisme,1.0
355897,Olivier ROUSSEL,Transition,1.0
355903,Olivier ROUSSEL,Innovation,1.0
355951,Olivier ROUSSEL,Urbanisme,1.0
356547,Jean-Baptiste LESTRA,Service public,1.0
356571,Jean-Baptiste LESTRA,Urbanisme,1.0
357184,Chris YOUNÈS,Pensées politiques,1.0
357770,Françoise SION,Cadre de vie,1.0
357776,Françoise SION,Biodiversité,1.0
357796,Françoise SION,International,1.0
358387,Yves LAMBERT,Valeurs,1.0
358428,Yves LAMBERT,Laïcité,1.0
358997,Hervé LE BRAS,Transition,1.0
359023,Hervé LE BRAS,Ressources,1.0
359620,Sylvie  BOUTAUDOU,Numérique,1.0
359623,Sylvie  BOUTAUDOU,Innovation,1.0
359684,Sylvie  BOUTAUDOU,Data,1.0
360256,Gérard HYTTE,Biodiversité,1.0
360263,Gérard HYTTE,Ressources,1.0
360291,Gérard HYTTE,Urbanisme,1.0
360852,André GORZ,Travail,1.0
361488,Olivier BLANDIN,Économie,1.0
361506,Olivier BLANDIN,Mobilité,1.0
362100,Serge POUTS-LAJUS,Numérique,1.0
362125,Serge POUTS-LAJUS,Éducation,1.0
362720,Marielle RICHIE-MAGNIER,Numérique,1.0
362745,Marielle RICHIE-MAGNIER,Éducation,1.0
363365,Pierre MOEGLIN,Éducation,1.0
363984,Stéphane CORDOBES,Prospective,1.0
363987,Stéphane CORDOBES,Service public,1.0
364563,Chris OLIVIER,Inclusion,1.0
364565,Chris OLIVIER,Pauvreté,1.0
364586,Chris OLIVIER,Solidarité,1.0
365251,Raymond CURTET,Urbanisme,1.0
365255,Raymond CURTET,Patrimoine,1.0
365836,Véronique GRANGER,Biodiversité,1.0
365871,Véronique GRANGER,Urbanisme,1.0
366460,(LMDE) LA MUTUELLE DES ETUDIANTS,Santé,1.0
366478,(LMDE) LA MUTUELLE DES ETUDIANTS,Jeunesse,1.0
366489,(LMDE) LA MUTUELLE DES ETUDIANTS,Évaluation,1.0
367085, NÉGAWATT,Éducation,1.0
367683,Nicolas MATYJASIK,Innovation,1.0
367707,Nicolas MATYJASIK,Service public,1.0
367718,Nicolas MATYJASIK,Jeunesse,1.0
367768,Nicolas MATYJASIK,Management,1.0
368295,Paul ARIÈS,Temps,1.0
368308,Paul ARIÈS,Économie,1.0
368943,Dieter GRAU,Ressources,1.0
368956,Dieter GRAU,International,1.0
369563,Jessica READ,Ressources,1.0
369576,Jessica READ,International,1.0
370204,Annie COLLOVALD,Pensées politiques,1.0
370233,Annie COLLOVALD,Démocratie,1.0
370780,Élise HO-PUN-CHEUNG,Numérique,2.0
370821,Élise HO-PUN-CHEUNG,Institution,2.0
370853,Élise HO-PUN-CHEUNG,Démocratie,2.0
370909,Élise HO-PUN-CHEUNG,Concertation,2.0
371407,Yannick LEMEL,Valeurs,1.0
371415,Yannick LEMEL,Cohésion sociale,1.0
372017,Gro Harlem BRUNDTLAND,Transition,1.0
372040,Gro Harlem BRUNDTLAND,Santé,1.0
372643,Benoit GODIN,Innovation,1.0
373280,François GRATEAU,Santé,1.0
373861,Magdalena NIN-OTT,Culture,1.0
373895,Magdalena NIN-OTT,Cohésion sociale,1.0
373932,Magdalena NIN-OTT,Grand Lyon,1.0
374481,Antoine LIGIER,Culture,1.0
374515,Antoine LIGIER,Cohésion sociale,1.0
374552,Antoine LIGIER,Grand Lyon,1.0
375144,Patrick LUSSON,Prospective,1.0
375172,Patrick LUSSON,Grand Lyon,1.0
375746,Victor CHOMENTOWSKI,Solidarité,1.0
375767,Victor CHOMENTOWSKI,Service public,1.0
375782,Victor CHOMENTOWSKI,Finance,1.0
376370,Bruno DURIEZ,Cadre de vie,1.0
